gene	Top	p.value	FDR	logFC.Astocyte	logFC.Immune.cell	logFC.Neoplastic	logFC.Oligodendrocyte	logFC.OPC	logFC.Vascular
ENSG00000162836	4067	0.1391819431906231	0.2221587872019418	-1.0473112201491643	-0.2210196938693787	-0.12624718786133382	0.61376714844928	-0.09910108003955576	0.9304391398840572
ENSG00000164989	4067	0.17657616582854743	0.26794297415169654	0.2533119730588398	1.049820534092925	0.9408558426413647	1.3264258573456256	0.6283281688333118	0.9900152732118213
ENSG00000141965	4068	0.024208542705879094	0.05558695785730571	-0.5450537592292672	-1.368300910586206	-0.20231960972520824	-0.1135450092359971	-0.5936558071097036	-0.11616012844198664
ENSG00000168301	4068	0.21423409108677932	0.31272975192270175	0.17855782328261283	0.8449636725930254	0.6447236086582144	1.0794250070935558	0.8243641789828207	1.3678312557288044
ENSG00000101639	4069	0.15214241433295525	0.23804245162064613	0.8978388328282552	1.0932939384473657	0.802887469180084	0.43084909571497443	1.073732338933326	1.3109930339773308
ENSG00000168883	4069	0.20571669810879892	0.30251333526755475	0.9600126617386222	0.7437744689972172	0.22664101970848002	1.6636761123556196	0.8134442739086627	0.49052204760607143
ENSG00000153814	4070	0.15093491609419996	0.2367356107046721	1.146336044696259	0.2217536096170254	0.6755589368000634	1.3849153042984574	0.4414163583483999	1.180216662065894
ENSG00000187546	4070	0.2017438838598567	0.2980530436116069	-0.12768662486366178	-0.3760840481383143	-0.5000078751777688	0.08322963402022837	-0.16509824650009464	0.1369176972433736
ENSG00000049192	4071	0.11670113079156642	0.1933234957971248	1.166571611114241	1.153051230127442	0.6257952347764696	1.10724409155477	0.44711100841474494	0.9832958043332964
ENSG00000167378	4072	0.145597759554754	0.2301857357249672	0.24780118197714085	-0.5993386028895742	0.6561603789472699	0.47805025591252903	0.07907743984778204	0.838709918715038
ENSG00000023445	4075	0.16756756031798284	0.25700535014169024	0.828660558687399	0.39654374071335907	0.23804576948536704	0.5055771043357208	0.7877342077393827	0.5298425777996629
ENSG00000254752	4075	0.02442038471523149	0.05598332011572422	-0.24389709760757752	-0.2978506010151902	-0.14648698600580184	-0.08678949576633904	-0.16469875057075978	-0.10083436864515846
ENSG00000068831	4076	0.15901482475108014	0.2463495705711676	0.9546345952008941	0.7658723643159826	0.8248737717492577	1.1647894203754254	1.1020858697846336	0.07288521366058731
ENSG00000100403	4076	0.21513206430335813	0.31361249655825046	0.4519309252517041	0.06804378278848278	0.6798382664138327	0.6191634608414196	0.19947836433400923	1.0788735684193433
ENSG00000151779	4076	0.10338800204160231	0.17586320082776835	0.8389732366413494	1.680480033026448	0.9947435892868831	1.6625280755696863	0.8273022677326478	1.2754416239607722
ENSG00000100890	4077	0.1307287536512655	0.21155232436105584	1.2488827837073861	0.9074208914440134	0.9959617884913229	1.1089084754148566	1.0734425439022581	0.2693039482496098
ENSG00000159479	4077	0.09082054534885964	0.15908895031528408	1.4340780395696555	1.6072101192158534	0.5524527827716952	1.7316074473713896	1.587671266814851	1.640574417799573
ENSG00000174780	4077	0.20684985598185815	0.3038353395522344	1.1245855692870252	0.8685964760954517	0.5477255427368983	1.6643824954083732	1.0517920734454544	-0.7195814552956827
ENSG00000141084	4078	0.10630084874490377	0.17975970403487784	1.1030217630104913	1.3492152331916711	1.048646767261507	1.4289681985958866	1.308477116218125	1.1789291077556718
ENSG00000242193	4078	0.02461134570729047	0.056310801892460655	-0.5794537268863036	-1.010504203840076	0.0700162524281458	0.05315743105825321	-0.23188671742156552	0.1283835877768178
ENSG00000218713	4082	0.21663465062302673	0.31522340384773784	0.3276700490917096	0.0399797931511614	0.4071989313785497	0.44348813012313193	-0.3903396109551731	0.6829969304023826
ENSG00000185947	4083	0.21744529829940223	0.31624177120719055	1.1320950577041073	-0.6992012971303165	0.6545227333722278	1.0498134727017356	0.6259923240204337	0.35662299312177237
ENSG00000186162	4083	0.024699064216847883	0.0564564546238124	-0.4349784356403359	-1.0599064952628972	-0.5403210066072655	0.06260571311647167	-0.6016879473932728	-0.09674693199201423
ENSG00000204388	4083	0.1101036753119362	0.1846011697083596	1.5709603372335126	1.826838212681314	1.1907938886718092	1.4153528255518306	1.6778321715667937	1.6655634065575462
ENSG00000253305	4083	0.20778794647000873	0.3050249264595737	0.22175506724728944	0.33427283780512673	0.04333100244856736	0.57233964935277	0.1507855329947343	0.45300035234344477
ENSG00000265158	4084	0.20823907285126136	0.30541929635751336	0.6258206927501382	0.14521676172343234	0.43944677447764136	0.7911492017792991	0.2830094412197226	0.5404295952611284
ENSG00000129595	4085	0.14955390185312378	0.23506032828428983	1.1863903795395712	0.7977762454092725	0.8707534379061201	1.2080997352808718	0.4528533509345878	1.1268458895833693
ENSG00000161010	4085	0.15547023882276656	0.24219894332212916	0.6477792455091888	-0.6442772599173558	0.6557403535354469	0.9375949437016224	0.42430374134420745	0.34926241996925267
ENSG00000105127	4087	0.20867501528892612	0.30598094238944346	0.8118487714916229	-0.18895101134158976	0.273675072394139	1.3630852678854273	0.5445858604385951	0.29201134998619294
ENSG00000109971	4087	0.02481736450029829	0.056673610416942376	0.0668352781530146	2.3302034679719545	0.281733210339679	0.3631736761940818	0.22649797791078008	-1.2755617408979152
ENSG00000160211	4089	0.09419475675806724	0.1634977214165017	-0.5050699070362589	-0.3967332311837133	-0.33562515571978147	-0.19763089531348169	-0.18227813259881906	-0.30460684180459763
ENSG00000163904	4091	0.1691510936393708	0.25898879634356786	0.5417855823902018	-0.4098494665721071	0.27549989759926374	1.0534193451068155	0.01290057274480505	0.9578210661269632
ENSG00000283236	4091	0.321043407213531	0.42657350131807187	0.07063603092969484	-0.22908105413104873	0.1352187479786967	-0.1610063106920837	-0.5726152749671202	0.11255090642554068
ENSG00000154548	4092	0.03499681825033299	0.07475450267689358	0.012371107029927497	-0.9065845616351456	0.16424273477221396	0.35168590925234655	0.13680881083879015	0.880963943331532
ENSG00000145220	4093	0.20599564210956695	0.30282993097433814	-0.1285661984746566	-0.4028280891903096	-0.632454548033847	-0.01301628515688874	-0.10761540659167834	-0.45992946197438966
ENSG00000232838	4093	0.1090787909024983	0.18335668149232812	1.008114285979123	1.4614852521802368	0.8216578794061699	1.0168434931426047	1.1326314177694738	1.3819608357582358
ENSG00000251046	4093	0.2093548268722301	0.3068831718134271	0.1807958924975157	0.10899663703200124	0.35787120065163913	0.6524349930305664	0.09631048201684211	0.5733687963964975
ENSG00000100918	4094	0.1498330765779092	0.23534159250280334	0.7037456324324047	1.114799113063785	0.8081778203606058	0.9709772707743659	0.014591368695350939	1.2401945385444726
ENSG00000164091	4094	0.28319885190384786	0.38695167654830753	0.8606812462734874	-0.3638784975356124	-0.23652933420732045	0.5124638652697517	0.07258330905805499	0.1093726066567946
ENSG00000122482	4095	0.16117351000495328	0.24907205590089848	-0.9741221457497942	-0.09395254609991666	-1.2030464758761787	-1.127262805424362	-0.8781572555667727	-1.317387600707086
ENSG00000185864	4095	0.21009877120530213	0.30772085802085963	0.6726448408875267	-0.34337849887740823	0.5929680232805379	0.9330943723471972	0.01415058981517614	-0.20235124386648007
ENSG00000189164	4096	0.025045316872307214	0.05704944266173648	-0.16970320947261586	-0.9950629828686935	-0.13902678537997115	-0.021244692882365968	-0.3574595233431861	0.12282322486374397
ENSG00000136243	4097	0.21031246822508218	0.3079899612103237	0.7342411044584898	0.4320754863919234	0.3419458834119178	1.2003601665089079	-0.3643980405512184	0.9748696529332825
ENSG00000109063	4098	0.17052660752774046	0.2605463484012898	0.002896304577502118	-0.5458063079210271	0.47798626140432754	0.831274723266741	-0.0493343563939721	0.9539941217080439
ENSG00000137075	4098	0.21034723897416346	0.3079899612103237	0.25453636232225474	1.202459707284884	0.8601384120208175	1.497874351081777	0.8088405158910701	1.142487107659385
ENSG00000182979	4098	0.22113067323562655	0.3203286409308939	-0.139650042348199	-0.14368304308636315	-0.3103523424280905	0.0657393271454963	-0.34722683764504647	0.08906146207897381
ENSG00000095002	4099	0.2193911467121669	0.31855237406131826	0.8921396675460826	0.3638194328273219	0.41998329977084703	1.0445901125015058	0.7160089774610476	1.3310821087168443
ENSG00000105669	4099	0.025124433147569944	0.05717490980791866	0.45348321282692705	2.0064104220076335	-0.05466673440219427	1.2920451342173405	1.2102208533415069	0.3806246617731448
ENSG00000196455	4099	0.10518067466406496	0.17825264420330075	0.10067408800728539	1.3991897991485498	0.5033398692750082	1.3378140563874572	0.8528352721337764	1.0234402601221761
ENSG00000078674	4100	0.1615698207148414	0.24949540745027926	0.2318199154191749	0.9765802802398201	1.1968979765994652	0.8159395925294861	1.1292920578007575	0.9677682985884273
ENSG00000101391	4101	0.13481023687887123	0.21660998660048736	1.0108314353617234	1.2707728552492787	0.7991139004205818	1.504600403648002	1.0193148539882466	1.5651004236775818
ENSG00000156345	4101	0.0941775440290947	0.1634877263351093	1.1841730623016136	1.8679294243301636	1.207266931757434	1.3967263299486263	1.4495848645724714	1.4228677630553428
ENSG00000179918	4101	0.20798455279023773	0.3052665713887148	0.09561617753103746	0.029571138208915885	-1.0047019934561	0.08750442996460418	-0.07225341051325185	-0.2703652809332284
ENSG00000197594	4101	0.025218899143856763	0.05735330584452956	0.08190437594907762	-0.7704262864859666	0.09479680875020313	0.2484210884515381	-0.26435892289391516	0.22912921980807344
ENSG00000007541	4103	0.21065214986682426	0.3082782871987268	0.007569298697239546	0.8622021527909031	0.4335708772889775	1.2830740248491646	0.7349729492556047	1.0444509357020184
ENSG00000068796	4103	0.10997340742100292	0.1844260890753113	0.3002392471858295	1.2586411531920993	0.3334287841771717	-0.3318260461948652	-0.5435127713544277	1.2906364568430468
ENSG00000112245	4103	0.2861811733449378	0.3900930080367011	1.4259513190758042	-0.12266415114484809	-0.6163049551586961	0.24084282994880013	-0.699170104045153	-0.6492646870754828
ENSG00000128891	4103	0.2082320327771798	0.30541929635751336	0.9030788901567051	-0.11656924854052207	0.9989159381235903	0.6689117298307243	0.740273240013781	0.7914567771123249
ENSG00000127526	4104	0.11012125163009008	0.1846089528442889	0.013434852509905504	-0.9305119343918822	0.09229645899595962	0.6949711235457263	0.03896933224193688	1.0436150805278022
ENSG00000171680	4106	0.14347856821870067	0.2274477338785253	0.5454926319885394	0.05444893850486321	0.48276595595087024	0.5762332352029075	0.4491449893744279	0.30532898969379413
ENSG00000197603	4106	0.18687719821688473	0.2801783876207558	-0.011199173095258974	1.130970373839935	0.9221450471295505	1.427295584568009	0.5161011718380593	1.1418255927503322
ENSG00000121380	4107	0.02548535235414151	0.05785787086856397	0.31743462123855304	-0.8985944532166437	0.4642146177841229	0.6190814652719987	0.12562162241965424	0.4828782399922835
ENSG00000129292	4107	0.1435621580835728	0.2275472162495097	1.248004905538219	0.382274310327714	0.7162170024404002	1.333280173082919	0.8572585394783756	-0.10644666897298015
ENSG00000160584	4107	0.10136343794517477	0.17322322195779208	1.0597049838272419	1.7659850333028726	1.62648742389313	-1.4573075350424434	0.35379380796274873	1.6686850208720267
ENSG00000162613	4107	0.21101988063317975	0.3086265761120376	0.07338202713734754	0.8711357163589479	0.04377735692534879	1.4254320496096013	-0.3988062118200646	0.754560109681545
ENSG00000162585	4108	0.12684750414296464	0.20670320732048547	0.4657717545818114	-0.5547458600707067	-0.34456555553250556	0.7667186315389243	0.11722781322837683	-0.05523474451271149
ENSG00000236334	4108	0.025489940189788843	0.05785908338563233	-0.2791280854171514	-0.5859928048863856	-0.24360555949020715	-0.06412609914119605	-0.33577059992267144	0.327498905853126
ENSG00000139719	4110	0.22064312033110353	0.3198171277024312	0.6982726617748063	-0.30236089468720095	0.5134693295219321	0.49250935851920197	0.5276613178361687	1.0008513492585975
ENSG00000140905	4111	0.09706662543097175	0.1673429091407489	-1.2707507603131014	1.3727774528642154	-1.1102074932222479	-0.8972710617391653	-0.8480564994207342	1.3442539612083628
ENSG00000157833	4112	0.1512238900285393	0.2369843228440535	-0.9322590563353927	0.20313078003679985	0.021195629179573183	0.8227041761408003	-0.21460791915678334	0.4673929483010292
ENSG00000169925	4112	0.07384760347420607	0.1357582231307758	1.3734860656752461	1.731295628317071	0.8353510168278995	1.2102011012300666	0.8730993893685908	1.539301193302018
ENSG00000162631	4113	0.0855339194921189	0.15207095576868623	1.196601215821858	1.3381227625403032	0.34286123389911194	1.2731553103457152	-0.2448129781284134	1.3145959363186728
ENSG00000109519	4114	0.2881282016243801	0.39229741694026304	1.4560687720552996	0.46269727961318324	0.5114468115031965	1.0232108047113584	1.1501559932623784	-0.3791509424434092
ENSG00000115289	4115	0.09509580289672276	0.1646473635759351	-0.4423117320301375	-0.48699384487484754	-0.46968578738403555	-0.0056491669660676536	-0.18008541363372776	-0.8510821386067764
ENSG00000130244	4115	0.025835620891303413	0.05853203444151961	0.38121995728342734	-0.8202901552274913	0.22157424987098917	0.6284403170976214	0.019933539281510093	0.39224214514100636
ENSG00000166557	4115	0.3263730597862373	0.43191545535208553	-0.368037076737989	-0.0950972791078164	-0.4116533666588227	0.1968425499730717	-0.8396051282810033	-0.7055289408055057
ENSG00000135070	4116	0.15788682075652175	0.24498392729865293	1.3366549975220863	1.4458349506121762	0.871298465628028	1.6971464338022089	0.4760107996636492	-0.44995408712094287
ENSG00000162852	4116	0.22868315521944768	0.32856801635264515	1.2402571943059464	0.8085617244448128	0.7887111447171582	0.868648923487975	0.39501580282245174	-1.1953133751899445
ENSG00000284755	4117	0.1503655464251801	0.2359203522179395	0.9679447379822177	0.5598748541364126	0.5376965058205421	0.9349913901236979	0.1309211467241802	0.8917057571788222
ENSG00000213563	4118	0.1846665560334483	0.27773927863702924	0.6863806710611896	1.0330001987421782	0.375910400187369	0.9355539987276553	0.4459084090736447	1.1787632217526212
ENSG00000138160	4121	0.16661906886130629	0.2556330183658416	0.07765285874537797	-0.5311624376139807	0.23434647676122042	0.6502180757920514	0.253614043617459	0.4078930726679446
ENSG00000103591	4122	0.21344988124032027	0.31186100470294725	0.5118961703318794	0.765840237426602	-0.13348312579664912	1.130425973360699	0.6667380116703986	0.1025253599116358
ENSG00000059122	4123	0.2227683104964081	0.3221808555292374	0.7514967171124307	-0.04393400293376892	0.8718411119138563	0.8520144125179048	0.6485111678861473	1.3278579449116101
ENSG00000196367	4123	0.03270366566379428	0.07090414784983769	-0.22515730673638235	-0.9522622488719881	-0.28578249075023443	0.7534681824230134	-0.1544124047679345	0.6777397369950363
ENSG00000143702	4124	0.22452974458143204	0.3241995998392291	1.8160293455547425	-0.16907431535588646	1.215244639889625	0.8534871307727241	1.3048403965361488	1.397868221624441
ENSG00000198218	4124	0.21366757516606832	0.31208322762436486	0.7048457118193272	0.6111688573146035	0.3398507487099711	1.4546934265489337	-0.20975001255603054	0.24379596371987988
ENSG00000017797	4125	0.23766343354084032	0.33877126815763114	0.6825450633413732	0.26320720186183966	-0.1873330670297455	0.9261414827016319	0.9456118235734681	0.9168751903587151
ENSG00000162302	4126	0.026216018331433374	0.0592527679563814	0.04488515439749251	-0.32979488657797545	0.005939986473752268	0.031191055487341787	0.043729381688915825	0.05430439563634126
ENSG00000100139	4127	0.13408437205261525	0.21575944107181255	-0.2018765385765573	-0.733934844946172	-0.10550117294815053	-0.6967655780544764	-0.6144789255479861	-0.2840518444670719
ENSG00000177169	4127	0.1448276282853935	0.22914585284529668	1.3827926013069463	1.0810662107436573	1.016510269159245	1.4587379906342135	1.0593354735869092	0.7432857979468696
ENSG00000182858	4127	0.2013499322670124	0.2976558864057036	0.6439951557996075	1.124682809290098	0.9588318402142083	1.4091651980297013	0.8696497773702527	1.0024212310921878
